benign_locationx,benign_locationy,replay_locationx,replay_locationy
-52.33359909057617,-10.873679161071777,-56.55492401123047,22.692975997924805
-52.33359909057617,-10.873679161071777,-57.0912971496582,22.954790115356445
-52.33359909057617,-10.873679161071777,-57.370384216308594,23.07166862487793
-52.33359909057617,-10.873679161071777,-57.805233001708984,23.22893714904785
-52.33359909057617,-10.873679161071777,-58.259456634521484,23.3601016998291
-52.33359909057617,-10.873679161071777,-58.55978012084961,23.431154251098633
-52.33359909057617,-10.873679161071777,-58.87437438964844,23.492435455322266
-52.33359909057617,-10.873679161071777,-59.18564987182617,23.539640426635742
-52.33359909057617,-10.873679161071777,-59.65068817138672,23.5883731842041
-52.33359909057617,-10.873679161071777,-59.9010124206543,23.60353660583496
-52.33359909057617,-10.873679161071777,-60.23835754394531,23.610795974731445
-52.33359909057617,-10.873679161071777,-60.57272720336914,23.60426902770996
-52.33359909057617,-10.873679161071777,-60.97626876831055,23.580673217773438
-52.33359909057617,-10.873679161071777,-61.31072235107422,23.54677391052246
-52.33359909057617,-10.873679161071777,-61.9543342590332,23.440710067749023
-52.33359909057617,-10.873679161071777,-62.466835021972656,23.31306266784668
-52.33359909057617,-10.873679161071777,-62.72504806518555,23.242572784423828
-52.33359909057617,-10.873679161071777,-62.984344482421875,23.16230583190918
-52.33359909057617,-10.873679161071777,-63.24620056152344,23.070524215698242
-52.33359909057617,-10.873679161071777,-63.497161865234375,22.97154998779297
-52.33359909057617,-10.873679161071777,-63.732337951660156,22.868513107299805
-52.33359909057617,-10.873679161071777,-63.98197937011719,22.747821807861328
-52.33359909057617,-10.873679161071777,-64.35506439208984,22.53811264038086
-52.33359909057617,-10.873679161071777,-64.792236328125,22.288137435913086
-52.33359909057617,-10.873679161071777,-65.0682144165039,22.108495712280273
-52.33359909057617,-10.873679161071777,-65.39989471435547,21.86890983581543
-52.33359909057617,-10.873679161071777,-65.60616302490234,21.705228805541992
-52.33359909057617,-10.873679161071777,-66.01701354980469,21.33772087097168
-52.33359909057617,-10.873679161071777,-66.36260223388672,20.982816696166992
-52.33359909057617,-10.873679161071777,-66.57630157470703,20.763078689575195
-52.33359909057617,-10.873679161071777,-66.74853515625,20.561309814453125
-52.33359909057617,-10.873679161071777,-66.92281341552734,20.336605072021484
-52.33359909057617,-10.873679161071777,-67.09217071533203,20.110273361206055
-52.33359909057617,-10.873679161071777,-67.34579467773438,19.73153305053711
-52.33359909057617,-10.873679161071777,-67.56366729736328,19.338281631469727
-52.33359909057617,-10.873679161071777,-67.68242645263672,19.084651947021484
-52.33359909057617,-10.873679161071777,-67.80656433105469,18.810985565185547
-52.33359909057617,-10.873679161071777,-67.9910888671875,18.33642578125
-52.33359909057617,-10.873679161071777,-68.15413665771484,17.8087100982666
-52.33359909057617,-10.873679161071777,-68.24520874023438,17.461355209350586
-52.33359909057617,-10.873679161071777,-68.31539154052734,17.156410217285156
-52.33359909057617,-10.873679161071777,-68.37409210205078,16.81369400024414
-52.33359909057617,-10.873679161071777,-68.41384887695312,16.503421783447266
-52.33359909057617,-10.873679161071777,-68.43601989746094,16.191631317138672
-52.33359909057617,-10.873679161071777,-68.44393920898438,15.915677070617676
-52.33359909057617,-10.873679161071777,-68.4315414428711,15.383543014526367
-52.33359909057617,-10.873679161071777,-68.38166046142578,14.819415092468262
-52.33359909057617,-10.873679161071777,-68.34165954589844,14.52753734588623
-52.33359909057617,-10.873679161071777,-68.25501251220703,14.058713912963867
-52.33359909057617,-10.873679161071777,-68.18360900878906,13.75566577911377
-52.33359909057617,-10.873679161071777,-68.1099853515625,13.487014770507812
-52.33359909057617,-10.873679161071777,-67.930908203125,12.950079917907715
-52.33359909057617,-10.873679161071777,-67.84329986572266,12.72845458984375
-52.33359909057617,-10.873679161071777,-67.68617248535156,12.375274658203125
-52.33359909057617,-10.873679161071777,-67.56624603271484,12.132634162902832
-52.33359909057617,-10.873679161071777,-67.38214874267578,11.796637535095215
-52.33359909057617,-10.873679161071777,-67.07286834716797,11.304923057556152
-52.33359909057617,-10.873679161071777,-66.87318420410156,11.024802207946777
-52.33359909057617,-10.873679161071777,-66.66761016845703,10.761083602905273
-52.33359909057617,-10.873679161071777,-66.24977111816406,10.284355163574219
-52.33359909057617,-10.873679161071777,-65.88906860351562,9.897133827209473
-52.33359909057617,-10.873679161071777,-65.5155029296875,9.562301635742188
-52.33359909057617,-10.873679161071777,-65.27308654785156,9.365076065063477
-52.33359909057617,-10.873679161071777,-65.00527954101562,9.164153099060059
-52.33359909057617,-10.873679161071777,-64.85282897949219,9.214982986450195
-52.33359909057617,-10.873679161071777,-64.71693420410156,9.197982788085938
-52.33359909057617,-10.873679161071777,-64.55250549316406,9.123419761657715
-52.33359909057617,-10.873679161071777,-64.38185119628906,9.026220321655273
-52.33359909057617,-10.873679161071777,-64.26740264892578,8.961919784545898
-52.33359909057617,-10.873679161071777,-64.05113983154297,8.845834732055664
-52.33359909057617,-10.873679161071777,-63.9332275390625,8.785888671875
-52.33359909057617,-10.873679161071777,-63.77839279174805,8.710761070251465
-52.33359909057617,-10.873679161071777,-63.642757415771484,8.648261070251465
-52.33359909057617,-10.873679161071777,-63.35133743286133,8.523999214172363
-52.33359909057617,-10.873679161071777,-63.174774169921875,8.455263137817383
-52.33359909057617,-10.873679161071777,-62.885009765625,8.347579956054688
-52.33359909057617,-10.873679161071777,-62.53577423095703,8.246171951293945
-52.33359909057617,-10.873679161071777,-62.14945983886719,8.149147033691406
-52.33359909057617,-10.873679161071777,-61.78265380859375,8.074685096740723
-52.33359909057617,-10.873679161071777,-61.53843307495117,8.031498908996582
-52.33359909057617,-10.873679161071777,-61.31475830078125,7.995272636413574
-52.33359909057617,-10.873679161071777,-60.94625473022461,7.949579238891602
-52.33359909057617,-10.873679161071777,-60.75270462036133,7.933503150939941
-52.33359909057617,-10.873679161071777,-60.53488540649414,7.921154499053955
-52.33359909057617,-10.873679161071777,-60.31140899658203,7.914538860321045
-52.33359909057617,-10.873679161071777,-60.09168243408203,7.9149394035339355
-52.33359909057617,-10.873679161071777,-59.67716598510742,7.932339191436768
-52.33359909057617,-10.873679161071777,-59.421077728271484,7.948380470275879
-52.33359909057617,-10.873679161071777,-58.969993591308594,8.0001220703125
-52.33359909057617,-10.873679161071777,-58.41620635986328,8.100733757019043
-52.33359909057617,-10.873679161071777,-57.913265228271484,8.226302146911621
-52.33359909057617,-10.873679161071777,-57.61404800415039,8.317133903503418
-52.33359909057617,-10.873679161071777,-57.09925842285156,8.5025634765625
-52.33359909057617,-10.873679161071777,-56.51463317871094,8.760211944580078
-52.33359909057617,-10.873679161071777,-56.19124984741211,8.926338195800781
-52.33359909057617,-10.873679161071777,-55.89154815673828,9.096561431884766
-52.33359909057617,-10.873679161071777,-55.59029006958008,9.28482437133789
-52.33359909057617,-10.873679161071777,-55.294822692871094,9.487018585205078
-52.33359909057617,-10.873679161071777,-55.03972625732422,9.676421165466309
-52.33359909057617,-10.873679161071777,-54.771297454833984,9.891546249389648
-52.33359909057617,-10.873679161071777,-54.52662658691406,10.104511260986328
-52.33359909057617,-10.873679161071777,-54.25349807739258,10.362927436828613
-52.33359909057617,-10.873679161071777,-53.84706115722656,10.797459602355957
-52.33359909057617,-10.873679161071777,-53.47783660888672,11.258870124816895
-52.33359909057617,-10.873679161071777,-53.17693328857422,11.699041366577148
-52.33359909057617,-10.873679161071777,-52.9000129699707,12.175257682800293
-52.33359909057617,-10.873679161071777,-52.60883331298828,12.78080940246582
-52.33359909057617,-10.873679161071777,-52.48871994018555,13.075427055358887
-52.33359909057617,-10.873679161071777,-52.365234375,13.416923522949219
-52.33359909057617,-10.873679161071777,-52.25429153442383,13.773345947265625
-52.33359909057617,-10.873679161071777,-52.181034088134766,14.045589447021484
-52.33359909057617,-10.873679161071777,-52.108436584472656,14.360063552856445
-52.33359909057617,-10.873679161071777,-52.04652786254883,14.679884910583496
-52.33359909057617,-10.873679161071777,-51.99769973754883,14.993128776550293
-52.33359909057617,-10.873679161071777,-51.93918228149414,15.601414680480957
-52.33359909057617,-10.873679161071777,-51.92851257324219,15.894246101379395
-52.33359909057617,-10.873679161071777,-51.92877960205078,16.191370010375977
-52.33359909057617,-10.873679161071777,-51.94090270996094,16.49907112121582
-52.33359909057617,-10.873679161071777,-51.9915771484375,17.035072326660156
-52.33359909057617,-10.873679161071777,-52.03565216064453,17.32260513305664
-52.33359909057617,-10.873679161071777,-52.17341232299805,17.96492576599121
-52.33359909057617,-10.873679161071777,-52.28840637207031,18.367332458496094
-52.33359909057617,-10.873679161071777,-52.45546340942383,18.84412956237793
-52.33359909057617,-10.873679161071777,-52.5596923828125,19.100341796875
-52.33359909057617,-10.873679161071777,-52.68103790283203,19.37196159362793
-52.33359909057617,-10.873679161071777,-52.80828094482422,19.63361358642578
-52.33359909057617,-10.873679161071777,-53.094520568847656,20.15233039855957
-52.33359909057617,-10.873679161071777,-53.41775894165039,20.649770736694336
-52.33359909057617,-10.873513221740723,-53.71944808959961,21.05117416381836
-52.33359909057617,-10.87317943572998,-54.05916976928711,21.443193435668945
-52.33359909057617,-10.872872352600098,-54.27125930786133,21.662790298461914
-52.33359909057617,-10.872467041015625,-54.55644226074219,21.93270492553711
-52.33359909057617,-10.87174129486084,-54.97861099243164,22.285640716552734
-52.33359909057617,-10.870739936828613,-55.41909408569336,22.604127883911133
-52.33356857299805,-10.866294860839844,-55.66903305053711,22.766056060791016
-52.33351135253906,-10.858966827392578,-55.950653076171875,22.93434715270996
-52.33341598510742,-10.847963333129883,-56.396522521972656,23.171844482421875
-52.33336639404297,-10.834701538085938,-56.71540832519531,23.32158660888672
-52.33333969116211,-10.819877624511719,-57.29713821411133,23.553125381469727
-52.33327102661133,-10.802263259887695,-57.76805114746094,23.703176498413086
-52.333221435546875,-10.781163215637207,-58.02688217163086,23.77161979675293
-52.33319854736328,-10.756797790527344,-58.50398635864258,23.872446060180664
-52.33314895629883,-10.731593132019043,-58.790584564208984,23.91754150390625
-52.33312225341797,-10.703242301940918,-59.33723831176758,23.974872589111328
-52.333099365234375,-10.670867919921875,-59.649837493896484,23.990468978881836
-52.33303451538086,-10.635542869567871,-60.130672454833984,23.991939544677734
-52.33290481567383,-10.586221694946289,-60.381385803222656,23.98168182373047
-52.332801818847656,-10.531204223632812,-60.68165969848633,23.95827865600586
-52.33265686035156,-10.470865249633789,-60.989158630371094,23.92327880859375
-52.332523345947266,-10.415877342224121,-61.23975372314453,23.88663673400879
-52.33240509033203,-10.364506721496582,-61.70810317993164,23.795900344848633
-52.3322639465332,-10.303915977478027,-62.00951385498047,23.722490310668945
-52.33212661743164,-10.242801666259766,-62.45072937011719,23.593217849731445
-52.33198928833008,-10.181439399719238,-62.79587173461914,23.46685218811035
-52.33185577392578,-10.117053031921387,-63.28063201904297,23.274879455566406
-52.33169937133789,-10.048911094665527,-63.69121551513672,23.083351135253906
-52.33155059814453,-9.980743408203125,-63.9677848815918,22.936264038085938
-52.33138656616211,-9.909287452697754,-64.2000503540039,22.8010196685791
-52.33122253417969,-9.83561897277832,-64.472412109375,22.627044677734375
-52.33103942871094,-9.75199031829834,-64.73802185058594,22.45174789428711
-52.33084487915039,-9.664567947387695,-65.31494140625,22.003662109375
-52.33063888549805,-9.571812629699707,-65.55419158935547,21.79653549194336
-52.33039855957031,-9.467280387878418,-65.90982818603516,21.449508666992188
-52.330135345458984,-9.34787368774414,-66.09339904785156,21.247310638427734
-52.32984924316406,-9.236827850341797,-66.31473541259766,20.980159759521484
-52.32955551147461,-9.123337745666504,-66.6066665649414,20.609745025634766
-52.32913589477539,-8.94869327545166,-66.86537170410156,20.221479415893555
-52.32877731323242,-8.8015718460083,-67.0993423461914,19.835914611816406
-52.32836151123047,-8.629672050476074,-67.2121353149414,19.625457763671875
-52.32783508300781,-8.411191940307617,-67.38863372802734,19.211721420288086
-52.32648468017578,-7.855212211608887,-67.48436737060547,18.97222900390625
-52.32588195800781,-7.605093002319336,-67.59077453613281,18.676128387451172
-52.32545471191406,-7.427915096282959,-67.68053436279297,18.391799926757812
-52.32503890991211,-7.26337194442749,-67.75901794433594,18.104896545410156
-52.3245849609375,-7.082833290100098,-67.8904800415039,17.502056121826172
-52.32411193847656,-6.900922775268555,-67.94706726074219,17.195785522460938
-52.32360076904297,-6.701218128204346,-67.98036193847656,16.937108993530273
-52.32319259643555,-6.538348197937012,-68.01178741455078,16.6203556060791
-52.32276153564453,-6.366580486297607,-68.02131652832031,16.028291702270508
-52.32227325439453,-6.17437744140625,-67.9871597290039,15.482667922973633
-52.32184600830078,-6.003900051116943,-67.94123840332031,15.097539901733398
-52.32138442993164,-5.822688579559326,-67.85810089111328,14.605671882629395
-52.3209228515625,-5.641569137573242,-67.79100799560547,14.30316162109375
-52.32040786743164,-5.444212913513184,-67.7137451171875,14.00644588470459
-52.31985855102539,-5.231353759765625,-67.56448364257812,13.533653259277344
-52.319271087646484,-5.003828525543213,-67.44091796875,13.204665184020996
-52.31874084472656,-4.804799556732178,-67.30697631835938,12.89180850982666
-52.31822967529297,-4.610305309295654,-67.15440368652344,12.57534408569336
-52.31771469116211,-4.411738395690918,-67.03294372558594,12.346466064453125
-52.317176818847656,-4.206109046936035,-66.88259887695312,12.086118698120117
-52.31655502319336,-3.968656539916992,-66.74563598632812,11.865998268127441
-52.31588363647461,-3.7166497707366943,-66.40934753417969,11.383829116821289
-52.31505584716797,-3.4082024097442627,-66.08714294433594,10.983369827270508
-52.31428146362305,-3.1168806552886963,-65.76985168457031,10.634700775146484
-52.31333923339844,-2.7611491680145264,-65.5787353515625,10.442598342895508
-52.31232833862305,-2.3842124938964844,-65.15316772460938,10.059419631958008
-52.31148910522461,-2.071388006210327,-64.92088317871094,9.854628562927246
-52.310585021972656,-1.7327700853347778,-64.71939849853516,9.69678020477295
-52.30972671508789,-1.4112333059310913,-64.29360961914062,9.404729843139648
-52.308998107910156,-1.1411347389221191,-64.05647277832031,9.25857162475586
-52.30827331542969,-0.8741616010665894,-63.80095672607422,9.113160133361816
-52.30753707885742,-0.6014660596847534,-63.31295394897461,8.866626739501953
-52.30677795410156,-0.3207460641860962,-63.08004379272461,8.762694358825684
-52.30601501464844,-0.04171134904026985,-62.74656295776367,8.628559112548828
-52.305233001708984,0.24414220452308655,-62.36155700683594,8.49411678314209
-52.30453109741211,0.505244791507721,-62.04450988769531,8.39654541015625
-52.3037109375,0.8069865703582764,-61.51224136352539,8.244197845458984
-52.30291748046875,1.096760869026184,-61.16693115234375,8.177340507507324
-52.30197525024414,1.4412964582443237,-60.8760871887207,8.132095336914062
-52.30107879638672,1.769552230834961,-60.57352066040039,8.099129676818848
-52.30031967163086,2.0417113304138184,-59.94212341308594,8.06386661529541
-52.29960632324219,2.299596071243286,-59.62804412841797,8.066069602966309
-52.29874801635742,2.610646963119507,-59.181419372558594,8.092259407043457
-52.29780578613281,2.951573133468628,-58.79557800292969,8.135648727416992
-52.29700469970703,3.240861654281616,-58.44536590576172,8.19161319732666
-52.29628372192383,3.501437187194824,-58.12592315673828,8.256658554077148
-52.29560089111328,3.7474682331085205,-57.80204391479492,8.335185050964355
-52.29491424560547,3.99725341796875,-57.222694396972656,8.508760452270508
-52.29423141479492,4.2447686195373535,-56.65946578979492,8.723605155944824
-52.29352951049805,4.499923229217529,-56.318885803222656,8.878206253051758
-52.29269027709961,4.804370880126953,-55.78799819946289,9.161012649536133
-52.29193878173828,5.0758233070373535,-55.53791427612305,9.314033508300781
-52.29121398925781,5.338629245758057,-55.30397415161133,9.469141960144043
-52.290374755859375,5.642134189605713,-55.03437042236328,9.663883209228516
-52.28951644897461,5.9476847648620605,-54.74860382080078,9.890647888183594
-52.288631439208984,6.26654052734375,-54.51214599609375,10.094708442687988
-52.28781509399414,6.5586748123168945,-54.04816818237305,10.54351806640625
-52.28703308105469,6.837461471557617,-53.82719421386719,10.783459663391113
-52.286293029785156,7.107731819152832,-53.62538146972656,11.019710540771484
-52.28554153442383,7.378471374511719,-53.26844024658203,11.48741340637207
-52.28468322753906,7.688212871551514,-53.009124755859375,11.877385139465332
-52.28376388549805,8.01475715637207,-52.84381103515625,12.155183792114258
-52.28282165527344,8.352015495300293,-52.61212158203125,12.598342895507812
-52.28177261352539,8.727927207946777,-52.45484161376953,12.94533920288086
-52.28097152709961,9.012969017028809,-52.332523345947266,13.25196647644043
-52.280208587646484,9.28597354888916,-52.222816467285156,13.567227363586426
-52.27947998046875,9.548086166381836,-52.13813018798828,13.846475601196289
-52.27872085571289,9.819385528564453,-51.99253845214844,14.443102836608887
-52.27775192260742,10.165167808532715,-51.933841705322266,14.760085105895996
-52.27685546875,10.486740112304688,-51.889041900634766,15.065421104431152
-52.2761116027832,10.751660346984863,-51.85859298706055,15.339816093444824
-52.275390625,11.00760555267334,-51.83665084838867,15.63021183013916
-52.27470016479492,11.255627632141113,-51.82250213623047,16.17418098449707
-52.27399826049805,11.507265090942383,-51.83538818359375,16.559497833251953
-52.27325439453125,11.770963668823242,-51.88839340209961,17.13083267211914
-52.27253341674805,12.031804084777832,-51.953369140625,17.541118621826172
-52.27178955078125,12.295559883117676,-52.013431549072266,17.832298278808594
-52.27106857299805,12.55258846282959,-52.14483642578125,18.33555793762207
-52.27037811279297,12.796792030334473,-52.24241638183594,18.63591194152832
-52.26979064941406,13.055126190185547,-52.35084915161133,18.93337059020996
-52.26910400390625,13.302226066589355,-52.47821807861328,19.243112564086914
-52.26821517944336,13.569255828857422,-52.60873031616211,19.527618408203125
-52.26721954345703,13.878846168518066,-52.905677795410156,20.091901779174805
-52.266326904296875,14.171448707580566,-53.07429885864258,20.371217727661133
-52.26551055908203,14.45646858215332,-53.27167510986328,20.668182373046875
-52.26476287841797,14.729388236999512,-53.60014343261719,21.106426239013672
-52.26388931274414,15.054804801940918,-54.041748046875,21.608722686767578
-52.262908935546875,15.401005744934082,-54.44411849975586,22.000286102294922
-52.26206970214844,15.730388641357422,-54.85609817504883,22.348873138427734
-52.2611083984375,16.109067916870117,-55.24325942993164,22.637577056884766
-52.260066986083984,16.47260856628418,-55.690765380859375,22.932706832885742
-52.259193420410156,16.786109924316406,-55.94669723510742,23.08376693725586
-52.25851058959961,17.104215621948242,-56.36460876464844,23.30423355102539
-52.25764465332031,17.44512939453125,-56.65775680541992,23.4404296875
-52.25653839111328,17.808149337768555,-57.30245590209961,23.688236236572266
-52.25574493408203,18.061975479125977,-57.52109146118164,23.75758171081543
-52.25489044189453,18.330472946166992,-58.0338134765625,23.893033981323242
-52.25374221801758,18.596172332763672,-58.64119338989258,24.007333755493164
-52.2532958984375,18.918481826782227,-58.91746520996094,24.04437255859375
-52.25244903564453,19.19340705871582,-59.157161712646484,24.06859588623047
-52.25156021118164,19.47177505493164,-59.49469757080078,24.09131622314453
-52.25076675415039,19.731426239013672,-59.78980255126953,24.09954261779785
-52.24993133544922,20.012130737304688,-60.08367919921875,24.09735107421875
-52.24917984008789,20.277849197387695,-60.36939239501953,24.08503532409668
-52.248313903808594,20.589994430541992,-60.647972106933594,24.063034057617188
-52.24746322631836,20.906227111816406,-61.02529525756836,24.017213821411133
-52.24679183959961,21.15700912475586,-61.31624984741211,23.969337463378906
-52.24555206298828,21.41353416442871,-61.954833984375,23.82341766357422
-52.24555587768555,21.66473388671875,-62.503021240234375,23.652189254760742
-52.24482727050781,21.923988342285156,-62.83811950683594,23.521652221679688
-52.2440071105957,22.181087493896484,-63.11469268798828,23.4094181060791
-52.24330520629883,22.41819190979004,-63.58514404296875,23.204740524291992
-52.24250793457031,22.66529655456543,-64.1436538696289,22.908660888671875
-52.241722106933594,22.906850814819336,-64.42304229736328,22.735885620117188
-52.24111557006836,23.142385482788086,-64.81889343261719,22.469789505004883
-52.240379333496094,23.381689071655273,-65.01253509521484,22.330673217773438
-52.23978805541992,23.61758804321289,-65.42168426513672,21.991851806640625
-52.23904037475586,23.860761642456055,-65.59949493408203,21.83623695373535
-52.23846435546875,24.091257095336914,-65.95430755615234,21.487943649291992
-52.23829650878906,24.362152099609375,-66.12268829345703,21.299509048461914
-52.23685073852539,24.63988494873047,-66.31355285644531,21.06484603881836
-52.23602294921875,24.910602569580078,-66.6430435180664,20.634872436523438
-52.23530578613281,25.181373596191406,-66.7961196899414,20.400588989257812
-52.2346076965332,25.438302993774414,-67.11001586914062,19.867408752441406
-52.233802795410156,25.72953987121582,-67.33729553222656,19.39691162109375
-52.23308563232422,25.980297088623047,-67.52204895019531,18.931758880615234
-52.23238754272461,26.21309471130371,-67.62201690673828,18.633636474609375
-52.2318000793457,26.44927215576172,-67.70550537109375,18.349681854248047
-52.23108673095703,26.680830001831055,-67.76668548583984,18.110733032226562
-52.230491638183594,26.911928176879883,-67.87208557128906,17.590974807739258
-52.2297248840332,27.17209243774414,-67.95236206054688,17.115190505981445
-52.22890090942383,27.442108154296875,-67.97808837890625,16.863386154174805
-52.22795867919922,27.76007843017578,-67.99109649658203,16.582998275756836
-52.2271728515625,28.02381706237793,-67.98544311523438,16.101587295532227
-52.22639083862305,28.29055404663086,-67.9681167602539,15.824468612670898
-52.22563171386719,28.538270950317383,-67.93896484375,15.52906608581543
-52.22491455078125,28.813751220703125,-67.84667205810547,14.921070098876953
-52.22421646118164,29.083126068115234,-67.72447967529297,14.363760948181152
-52.22347640991211,29.36189079284668,-67.63426208496094,14.035679817199707
-52.222713470458984,29.64214515686035,-67.54427337646484,13.754390716552734
-52.222103118896484,29.88212013244629,-67.45497131347656,13.505596160888672
-52.22103500366211,30.22195816040039,-67.35262298583984,13.249506950378418
-52.220340728759766,30.46702766418457,-67.24720764160156,13.010246276855469
-52.219730377197266,30.709074020385742,-67.1190185546875,12.745847702026367
-52.21902084350586,30.939613342285156,-66.89883422851562,12.343348503112793
-52.21842575073242,31.176082611083984,-66.64405822753906,11.937052726745605
-52.217708587646484,31.412845611572266,-66.49901580810547,11.728690147399902
-52.21700668334961,31.67970085144043,-66.332275390625,11.50580883026123
-52.21626281738281,31.968414306640625,-66.14962768554688,11.278372764587402
-52.21551513671875,32.25332260131836,-65.82917785644531,10.913827896118164
-52.21489715576172,32.49887466430664,-65.6220474243164,10.698405265808105
-52.21409225463867,32.77006912231445,-65.1548843383789,10.264116287231445
-52.213294982910156,33.0360107421875,-64.93379974365234,10.08080768585205
-52.212581634521484,33.28443145751953,-64.70751953125,9.907160758972168
-52.21186065673828,33.526817321777344,-64.29505157470703,9.59704303741455
-52.21108627319336,33.832862854003906,-63.8622932434082,9.33675765991211
-52.21028518676758,34.15398025512695,-63.595794677734375,9.19139289855957
-52.20864486694336,34.79241943359375,-63.316688537597656,9.052581787109375
-52.20753479003906,35.154296875,-62.78136444091797,8.822702407836914
-52.2068977355957,35.394073486328125,-62.382015228271484,8.67614459991455
-52.20612335205078,35.65347671508789,-62.02841567993164,8.56314468383789
-52.205291748046875,35.92963790893555,-61.45636749267578,8.41616153717041
-52.20456314086914,36.1669921875,-60.90352249145508,8.316788673400879
-52.20383071899414,36.44462585449219,-60.594974517822266,8.27834415435791
-52.203125,36.71528625488281,-59.99665069580078,8.238113403320312
-52.20234298706055,37.006465911865234,-59.74369430541992,8.235157012939453
-52.201663970947266,37.26115798950195,-59.206024169921875,8.25650691986084
-52.200984954833984,37.508968353271484,-58.9337158203125,8.281481742858887
-52.20038986206055,37.73926544189453,-58.65867233276367,8.316228866577148
-52.199642181396484,37.977088928222656,-58.3422966003418,8.367813110351562
-52.19905471801758,38.20296859741211,-58.0121955871582,8.434371948242188
-52.19831848144531,38.44268798828125,-57.685935974121094,8.513663291931152
-52.19771957397461,38.70258712768555,-57.34543991088867,8.611776351928711
-52.196922302246094,38.99705123901367,-56.96075439453125,8.741609573364258
-52.19617462158203,39.27486801147461,-56.64583206176758,8.86423397064209
-52.1954345703125,39.55325698852539,-56.35063934326172,8.99398136138916
-52.19472885131836,39.810340881347656,-56.1069221496582,9.112767219543457
-52.194114685058594,40.04686737060547,-55.47532272338867,9.471359252929688
-52.19338607788086,40.279571533203125,-55.200008392333984,9.653042793273926
-52.192806243896484,40.50304412841797,-54.9195442199707,9.855961799621582
-52.19214630126953,40.72245407104492,-54.66670608520508,10.055220603942871
-52.19144058227539,40.98514938354492,-54.44278335571289,10.245001792907715
-52.19086456298828,41.21699142456055,-54.22316360473633,10.444936752319336
-52.19013595581055,41.45125961303711,-53.72911834716797,10.952035903930664
-52.18955612182617,41.68157958984375,-53.4992561340332,11.220685005187988
-52.188812255859375,41.920692443847656,-53.25770568847656,11.530130386352539
-52.18809509277344,42.19439697265625,-53.02958679199219,11.853494644165039
-52.18724060058594,42.52434158325195,-52.72323989868164,12.350690841674805
-52.18653106689453,42.79120635986328,-52.575218200683594,12.624533653259277
-52.1859016418457,43.03085708618164,-52.41514587402344,12.953375816345215
-52.18514633178711,43.2833137512207,-52.26275634765625,13.309285163879395
-52.18436813354492,43.53986740112305,-52.06227493286133,13.868637084960938
-52.18363571166992,43.77922439575195,-51.97174072265625,14.17373275756836
-52.18296813964844,44.03129196166992,-51.875,14.555974960327148
-52.18219757080078,44.31996154785156,-51.79945755004883,14.923078536987305
-52.18134307861328,44.638275146484375,-51.74650192260742,15.248563766479492
-52.18057632446289,44.925262451171875,-51.707523345947266,15.565704345703125
-52.179744720458984,45.23203659057617,-51.68125915527344,15.882537841796875
-52.179080963134766,45.47795867919922,-51.66657638549805,16.256681442260742
-52.17837905883789,45.733489990234375,-51.669456481933594,16.592599868774414
-52.177669525146484,45.98928451538086,-51.69412612915039,17.011600494384766
-52.17702865600586,46.231048583984375,-51.723060607910156,17.28911018371582
-52.1762580871582,46.47425079345703,-51.76381301879883,17.57779312133789
-52.17564010620117,46.71018981933594,-51.8707160949707,18.124956130981445
-52.17488479614258,46.95368576049805,-51.9514045715332,18.44351577758789
-52.17427062988281,47.18880081176758,-52.05245590209961,18.783447265625
-52.17353820800781,47.42656326293945,-52.24876022338867,19.329242706298828
-52.17292785644531,47.661380767822266,-52.35029983520508,19.572898864746094
-52.172176361083984,47.899715423583984,-52.46266174316406,19.818824768066406
-52.17155456542969,48.13884735107422,-52.70484924316406,20.285863876342773
-52.170833587646484,48.368797302246094,-52.96800231933594,20.720783233642578
-52.17023468017578,48.59560012817383,-53.15998077392578,21.00035285949707
-52.16950225830078,48.830078125,-53.39116668701172,21.308074951171875
-52.16887664794922,49.06867980957031,-53.75877380371094,21.741601943969727
-52.16815948486328,49.30229949951172,-54.166072845458984,22.156885147094727
-52.16743469238281,49.56532287597656,-54.40914535522461,22.378530502319336
-52.16669845581055,49.84154510498047,-54.62537384033203,22.562057495117188
-52.16588592529297,50.137752532958984,-54.88378143310547,22.765466690063477
-52.16513442993164,50.41096115112305,-55.15773010253906,22.964380264282227
-52.164344787597656,50.698612213134766,-55.469383239746094,23.170576095581055
-52.16356658935547,50.98179626464844,-55.71398162841797,23.31864356994629
-52.16282653808594,51.25265121459961,-55.97514343261719,23.464046478271484
-52.16219711303711,51.49592208862305,-56.29473114013672,23.625091552734375
-52.16136932373047,51.76417541503906,-56.56574630737305,23.747888565063477
-52.160579681396484,52.00775146484375,-57.17546081542969,23.98067283630371
-52.15999984741211,52.23335647583008,-57.84245300292969,24.172138214111328
-52.15928268432617,52.46839141845703,-58.22616958618164,24.254430770874023
-52.15865707397461,52.71181106567383,-58.76996994018555,24.34014129638672
-52.157840728759766,52.98335647583008,-59.07109832763672,24.37139892578125
-52.15708541870117,53.218929290771484,-59.64607238769531,24.40216064453125
-52.15647506713867,53.45008087158203,-60.21914291381836,24.388917922973633
-52.15568161010742,53.71508026123047,-60.7293815612793,24.343061447143555
-52.15481948852539,53.99955368041992,-61.031776428222656,24.30000877380371
-52.15399932861328,54.273406982421875,-61.495384216308594,24.209930419921875
-52.15325927734375,54.52027893066406,-61.80743408203125,24.13324737548828
